4.520212766,-2.175545554
5.128486998,-1.512888707
NaN,NaN
NaN,NaN
5.012174941,-1.242307692
6.450472813,-0.860897436
9.728959811,-1.188052373
6.346453901,-1.526104746
7.837234043,-1.961538462
7.341489362,-1.896849427
6.844326241,-1.451445717
NaN,NaN
7.173167849,-1.614675396
6.508628842,-1.407624113
6.623995272,-2.071208402
6.1821513,-1.908674304
NaN,NaN
7.727304965,-1.951800327
8.169385343,-1.560883797
NaN,NaN
7.624940898,-1.181096563
NaN,NaN
7.675295508,-1.409478996
8.007446809,-1.626268412
NaN,NaN
8.446217494,-1.627427714
8.004373522,-1.345253682
8.89751773,-1.736402073
6.625886525,-1.899863612
6.11643026,-1.464893617
7.010047281,-1.518917076
7.39751773,-1.682842335
6.68286052,-1.682842335
7.123522459,-2.064484452
7.393262411,-2.010229133
6.846453901,-1.900791053
6.622813239,-1.575027278
6.390661939,-1.520771959
7.396099291,-1.565057283
7.836761229,-1.80294599
7.956146572,-1.456314785
7.954728132,-1.783237861
6.173167849,-2.054282597
NaN,NaN
7.674349882,-1.565984724
7.293498818,-2.011620295
7.901300236,-1.847926896
6.839834515,-1.902877796
8.064420804,-1.783701582
7.510283688,-1.522626841
6.669621749,-2.02228587
7.674113475,-2.066571195
